Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300031514 assembled Ga0308390_100064920	Ga0308390_100064920	lipopolysaccharide assembly outer membrane protein LptD (OstA)	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	14580	17504	Ga0308390_1000649	COG1452===LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA)		
3300032049 assembled Ga0308416_100000334	Ga0308416_100000334	lipopolysaccharide export LptBFGC system permease protein LptF	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	26613	27629	Ga0308416_1000003	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031514 assembled Ga0308390_100064918	Ga0308390_100064918	lipopolysaccharide export LptBFGC system permease protein LptF	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	12444	13460	Ga0308390_1000649	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031950 assembled Ga0308417_10008097	Ga0308417_10008097	lipopolysaccharide export system ATP-binding protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	8031	8783	Ga0308417_1000809	COG1137===ABC-type lipopolysaccharide export system, ATPase component	pfam00005===ABC transporter	
3300031966 assembled Ga0308420_100025717	Ga0308420_100025717	lipopolysaccharide export system permease protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	16996	18051	Ga0308420_1000257	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300032034 assembled Ga0308407_100032322	Ga0308407_100032322	lipopolysaccharide export system permease protein	3300032034	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe2 (*) (MER-FS) (assembled)	2	19021	20076	Ga0308407_1000323	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300032034 assembled Ga0308407_100032323	Ga0308407_100032323	lipopolysaccharide export system permease protein	3300032034	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe2 (*) (MER-FS) (assembled)	2	20073	21137	Ga0308407_1000323	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031512 assembled Ga0308397_100058416	Ga0308397_100058416	lipopolysaccharide export system permease protein	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	16088	17152	Ga0308397_1000584	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300032049 assembled Ga0308416_100000335	Ga0308416_100000335	lipopolysaccharide export system permease protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	27682	28722	Ga0308416_1000003	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031245 assembled Ga0308395_100059612	Ga0308395_100059612	lipopolysaccharide export system permease protein	3300031245	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_P4 (*) (MER-FS) (assembled)	2	10741	11805	Ga0308395_1000596	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031966 assembled Ga0308420_100025716	Ga0308420_100025716	lipopolysaccharide export system permease protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	15935	16999	Ga0308420_1000257	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031512 assembled Ga0308397_100058417	Ga0308397_100058417	lipopolysaccharide export system permease protein	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	17149	18204	Ga0308397_1000584	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031245 assembled Ga0308395_100059611	Ga0308395_100059611	lipopolysaccharide export system permease protein	3300031245	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_P4 (*) (MER-FS) (assembled)	2	9689	10744	Ga0308395_1000596	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031514 assembled Ga0308390_100064919	Ga0308390_100064919	lipopolysaccharide export system permease protein	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	13513	14553	Ga0308390_1000649	COG0795===Lipopolysaccharide export LptBFGC system, permease protein LptF	pfam03739===Lipopolysaccharide export system permease LptF/LptG	
3300031950 assembled Ga0308417_10008098	Ga0308417_10008098	lipopolysaccharide export system protein LptA	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	8838	11084	Ga0308417_1000809	COG1934===Lipopolysaccharide export system protein LptA	pfam06835===Lipopolysaccharide-assembly, LptC-related	
3300031950 assembled Ga0308417_100002410	Ga0308417_100002410	lipopolysaccharide transport system ATP-binding protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	13967	15310	Ga0308417_1000024	COG1134===ABC-type polysaccharide/polyol phosphate transport system, ATPase component	pfam14524===Wzt C-terminal domain	
3300031950 assembled Ga0308417_10000249	Ga0308417_10000249	lipopolysaccharide transport system permease protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	13099	13962	Ga0308417_1000024	COG1682===ABC-type polysaccharide/polyol phosphate export permease	pfam01061===ABC-2 type transporter	
3300031513 assembled Ga0308412_10037303	Ga0308412_10037303	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	1672	3009	Ga0308412_1003730	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031958 assembled Ga0308410_100000544	Ga0308410_100000544	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	46693	48030	Ga0308410_1000005	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031966 assembled Ga0308420_10017375	Ga0308420_10017375	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	4466	5737	Ga0308420_1001737	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031950 assembled Ga0308417_100001874	Ga0308417_100001874	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	82595	83932	Ga0308417_1000018	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300032356 assembled Ga0308414_100028710	Ga0308414_100028710	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	8470	9807	Ga0308414_1000287	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300032058 assembled Ga0308419_10001231	Ga0308419_10001231	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	3	1226	Ga0308419_1000123	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031812 assembled Ga0308411_100008465	Ga0308411_100008465	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	3084	4421	Ga0308411_10000846	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031518 assembled Ga0308389_10000747	Ga0308389_10000747	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	5089	6426	Ga0308389_1000074	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031514 assembled Ga0308390_100028515	Ga0308390_100028515	lipopolysaccharide/colanic/teichoic acid biosynthesis glycosyltransferase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	17653	18990	Ga0308390_1000285	COG2148===Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	pfam02397===Bacterial sugar transferase	
3300031950 assembled Ga0308417_100000966	Ga0308417_100000966	lipoprotein signal peptidase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	75039	75776	Ga0308417_1000009	COG0597===Lipoprotein signal peptidase	pfam01252===Signal peptidase (SPase) II	
3300031516 assembled Ga0308398_10055322	Ga0308398_10055322	lipoprotein-releasing system ATP-binding protein	3300031516	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T9 (*) (MER-FS) (assembled)	2	534	1220	Ga0308398_1005532	COG1136===ABC-type lipoprotein export system, ATPase component	pfam00005===ABC transporter	
3300031516 assembled Ga0308398_10055321	Ga0308398_10055321	lipoprotein-releasing system permease protein	3300031516	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T9 (*) (MER-FS) (assembled)	2	2	541	Ga0308398_1005532	COG4591===ABC-type transport system, involved in lipoprotein release, permease component	pfam02687===FtsX-like permease family	
3300031950 assembled Ga0308417_100000940	Ga0308417_100000940	LL-diaminopimelate aminotransferase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	45624	46883	Ga0308417_1000009	COG0436===Aspartate/methionine/tyrosine aminotransferase	pfam00155===Aminotransferase class I and II	
3300031966 assembled Ga0308420_10136413	Ga0308420_10136413	LmbE family N-acetylglucosaminyl deacetylase	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	788	1567	Ga0308420_1013641	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031950 assembled Ga0308417_10141365	Ga0308417_10141365	LmbE family N-acetylglucosaminyl deacetylase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	2340	3119	Ga0308417_1014136	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031958 assembled Ga0308410_100000594	Ga0308410_100000594	LmbE family N-acetylglucosaminyl deacetylase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	105773	106522	Ga0308410_1000005	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031950 assembled Ga0308417_1000018124	Ga0308417_1000018124	LmbE family N-acetylglucosaminyl deacetylase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	141688	142437	Ga0308417_1000018	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300033886 assembled Ga0308413_000020_25417_26166	Ga0308413_3989	LmbE family N-acetylglucosaminyl deacetylase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	25417	26166	Ga0308413_000020	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031812 assembled Ga0308411_100098944	Ga0308411_100098944	LmbE family N-acetylglucosaminyl deacetylase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	1155	1934	Ga0308411_10009894	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031517 assembled Ga0308392_10077625	Ga0308392_10077625	LmbE family N-acetylglucosaminyl deacetylase	3300031517	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050624_m2 (*) (MER-FS) (assembled)	2	1730	2509	Ga0308392_1007762	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031518 assembled Ga0308389_10102284	Ga0308389_10102284	LmbE family N-acetylglucosaminyl deacetylase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	2246	3025	Ga0308389_1010228	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031567 assembled Ga0308391_10056655	Ga0308391_10056655	LmbE family N-acetylglucosaminyl deacetylase	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	1756	2535	Ga0308391_1005665	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300032049 assembled Ga0308416_10392101	Ga0308416_10392101	LmbE family N-acetylglucosaminyl deacetylase	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	2	532	Ga0308416_1039210	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031958 assembled Ga0308410_10086736	Ga0308410_10086736	LmbE family N-acetylglucosaminyl deacetylase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	3552	4331	Ga0308410_1008673	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031776 assembled Ga0308415_10062914	Ga0308415_10062914	LmbE family N-acetylglucosaminyl deacetylase	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	1924	2703	Ga0308415_1006291	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031513 assembled Ga0308412_10132252	Ga0308412_10132252	LmbE family N-acetylglucosaminyl deacetylase	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	1128	1907	Ga0308412_1013225	COG2120===N-acetylglucosaminyl deacetylase, LmbE family	pfam02585===GlcNAc-PI de-N-acetylase	
3300031812 assembled Ga0308411_1000187611	Ga0308411_1000187611	long-chain acyl-CoA synthetase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	12453	14210	Ga0308411_10001876	COG1022===Long-chain acyl-CoA synthetase (AMP-forming)	pfam00501===AMP-binding enzyme	
3300031512 assembled Ga0308397_10003699	Ga0308397_10003699	long-chain acyl-CoA synthetase	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	10151	11908	Ga0308397_1000369	COG1022===Long-chain acyl-CoA synthetase (AMP-forming)	pfam00501===AMP-binding enzyme	
3300031515 assembled Ga0308396_10005389	Ga0308396_10005389	long-chain acyl-CoA synthetase	3300031515	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_Pe2 (*) (MER-FS) (assembled)	2	10067	11824	Ga0308396_1000538	COG1022===Long-chain acyl-CoA synthetase (AMP-forming)	pfam00501===AMP-binding enzyme	
3300032049 assembled Ga0308416_100000370	Ga0308416_100000370	long-chain acyl-CoA synthetase	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	63183	65090	Ga0308416_1000003	COG1022===Long-chain acyl-CoA synthetase (AMP-forming)	pfam00501===AMP-binding enzyme	
3300031950 assembled Ga0308417_1000018125	Ga0308417_1000018125	lysophospholipase L1-like esterase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	142437	143060	Ga0308417_1000018	COG2755===Lysophospholipase L1 or related esterase	pfam13472===GDSL-like Lipase/Acylhydrolase family	
3300033886 assembled Ga0308413_000020_24794_25348	Ga0308413_3988	lysophospholipase L1-like esterase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	24794	25348	Ga0308413_000020	COG2755===Lysophospholipase L1 or related esterase	pfam13472===GDSL-like Lipase/Acylhydrolase family	
3300031958 assembled Ga0308410_100000595	Ga0308410_100000595	lysophospholipase L1-like esterase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	106522	107145	Ga0308410_1000005	COG2755===Lysophospholipase L1 or related esterase	pfam13472===GDSL-like Lipase/Acylhydrolase family	
3300031966 assembled Ga0308420_100002636	Ga0308420_100002636	LysR family nitrogen assimilation transcriptional regulator	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	34307	35320	Ga0308420_1000026	COG0583===DNA-binding transcriptional regulator, LysR family	pfam03466===LysR substrate binding domain	
3300031950 assembled Ga0308417_100040112	Ga0308417_100040112	lysyl-tRNA synthetase class 1	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	12808	14415	Ga0308417_1000401	COG1384===Lysyl-tRNA synthetase, class I	pfam01921===tRNA synthetases class I (K)	
3300031567 assembled Ga0308391_100010513	Ga0308391_100010513	lysyl-tRNA synthetase class 2	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	10621	11670	Ga0308391_1000105	COG2269===Elongation factor P--beta-lysine ligase (EF-P beta-lysylation pathway)	pfam00152===tRNA synthetases class II (D, K and N) 	
3300031245 assembled Ga0308395_100059622	Ga0308395_100059622	lysylphosphatidylglycerol synthase-like protein	3300031245	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_P4 (*) (MER-FS) (assembled)	2	19294	20157	Ga0308395_1000596		pfam03706===Lysylphosphatidylglycerol synthase TM region	
3300031512 assembled Ga0308397_10005846	Ga0308397_10005846	lysylphosphatidylglycerol synthase-like protein	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	7736	8599	Ga0308397_1000584		pfam03706===Lysylphosphatidylglycerol synthase TM region	
3300032034 assembled Ga0308407_100032333	Ga0308407_100032333	lysylphosphatidylglycerol synthase-like protein	3300032034	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe2 (*) (MER-FS) (assembled)	2	28626	29489	Ga0308407_1000323		pfam03706===Lysylphosphatidylglycerol synthase TM region	
3300031966 assembled Ga0308420_10002576	Ga0308420_10002576	lysylphosphatidylglycerol synthase-like protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	7583	8446	Ga0308420_1000257		pfam03706===Lysylphosphatidylglycerol synthase TM region	
3300031783 assembled Ga0308418_100005161	Ga0308418_100005161	magnesium chelatase family protein	3300031783	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090729_R4cd (*) (MER-FS) (assembled)	2	59241	60779	Ga0308418_1000051	COG1219===ATP-dependent protease Clp, ATPase subunit	pfam13541===Subunit ChlI of Mg-chelatase	
3300031776 assembled Ga0308415_100004811	Ga0308415_100004811	magnesium transporter	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	11639	12592	Ga0308415_1000048	COG0598===Mg2+ and Co2+ transporter CorA	pfam01544===CorA-like Mg2+ transporter protein	
3300031517 assembled Ga0308392_10001747	Ga0308392_10001747	magnesium transporter	3300031517	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050624_m2 (*) (MER-FS) (assembled)	2	4102	5055	Ga0308392_1000174	COG0598===Mg2+ and Co2+ transporter CorA	pfam01544===CorA-like Mg2+ transporter protein	
3300032356 assembled Ga0308414_10016545	Ga0308414_10016545	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	4376	6697	Ga0308414_1001654	COG0281===Malic enzyme	pfam03949===Malic enzyme, NAD binding domain	
3300031776 assembled Ga0308415_100006415	Ga0308415_100006415	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	11000	13318	Ga0308415_1000064	COG0281===Malic enzyme	pfam03949===Malic enzyme, NAD binding domain	
3300031875 assembled Ga0308405_100029423	Ga0308405_100029423	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3300031875	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MS13 (*) (MER-FS) (assembled)	2	19518	21836	Ga0308405_1000294	COG0281===Malic enzyme	pfam03949===Malic enzyme, NAD binding domain	
3300031567 assembled Ga0308391_10000312	Ga0308391_10000312	malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	1151	3472	Ga0308391_1000031	COG0281===Malic enzyme	pfam03949===Malic enzyme, NAD binding domain	
3300031830 assembled Ga0308409_100112412	Ga0308409_100112412	malate synthase	3300031830	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4 (*) (MER-FS) (assembled)	2	10093	12267	Ga0308409_1001124	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031512 assembled Ga0308397_10003694	Ga0308397_10003694	malate synthase	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	3066	5240	Ga0308397_1000369	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031865 assembled Ga0308408_10014156	Ga0308408_10014156	malate synthase	3300031865	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe3 (*) (MER-FS) (assembled)	2	5130	7304	Ga0308408_1001415	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031812 assembled Ga0308411_100018766	Ga0308411_100018766	malate synthase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	5368	7542	Ga0308411_10001876	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031948 assembled Ga0308406_10024321	Ga0308406_10024321	malate synthase	3300031948	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe1 (*) (MER-FS) (assembled)	2	2	430	Ga0308406_1002432	COG2225===Malate synthase	pfam01274===Malate synthase	
3300031950 assembled Ga0308417_10084365	Ga0308417_10084365	malate synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	3748	5913	Ga0308417_1008436	COG2225===Malate synthase	pfam01274===Malate synthase	
3300032033 assembled Ga0308402_10015428	Ga0308402_10015428	malate synthase	3300032033	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060913_OS-M2 (*) (MER-FS) (assembled)	2	5634	6365	Ga0308402_1001542	COG2225===Malate synthase	pfam01274===Malate synthase	
3300032058 assembled Ga0308419_10051281	Ga0308419_10051281	malate synthase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	58	2232	Ga0308419_1005128	COG2225===Malate synthase	pfam01274===Malate synthase	
